gradient_path,digit_1_idx,digit_2_idx
Raw/gradients/grad_0192.png,52733,49918
Raw/gradients/grad_0601.png,47468,44004
Raw/gradients/grad_0572.png,14222,31417
Raw/gradients/grad_0213.png,56981,59443
Raw/gradients/grad_0340.png,19869,59571
Raw/gradients/grad_0015.png,13881,12453
Raw/gradients/grad_0985.png,48593,7688
Raw/gradients/grad_0764.png,49435,31386
Raw/gradients/grad_0936.png,15898,45588
Raw/gradients/grad_0618.png,46122,13402
Raw/gradients/grad_0406.png,59973,15684
Raw/gradients/grad_0565.png,21077,50824
Raw/gradients/grad_0289.png,24947,30556
Raw/gradients/grad_0546.png,42514,23544
Raw/gradients/grad_0315.png,17141,23569
Raw/gradients/grad_0525.png,57855,32589
Raw/gradients/grad_0477.png,6462,52613
Raw/gradients/grad_0739.png,30768,49914
Raw/gradients/grad_0859.png,20986,59921
Raw/gradients/grad_0208.png,24294,20507
Raw/gradients/grad_0423.png,2996,36865
Raw/gradients/grad_0884.png,14501,48578
Raw/gradients/grad_0149.png,1062,17090
Raw/gradients/grad_0566.png,38275,37954
Raw/gradients/grad_0737.png,27366,19345
Raw/gradients/grad_0156.png,12857,21618
Raw/gradients/grad_0235.png,24893,37341
Raw/gradients/grad_0853.png,16104,32722
Raw/gradients/grad_0563.png,42900,44882
Raw/gradients/grad_0345.png,16864,50027
Raw/gradients/grad_0841.png,32022,47419
Raw/gradients/grad_0657.png,48470,32151
Raw/gradients/grad_0471.png,11025,48022
Raw/gradients/grad_0814.png,23080,11092
Raw/gradients/grad_0143.png,47206,35818
Raw/gradients/grad_0500.png,12061,58285
Raw/gradients/grad_0555.png,42061,3849
Raw/gradients/grad_0536.png,2216,54989
Raw/gradients/grad_0867.png,4871,53608
Raw/gradients/grad_0684.png,3179,50091
Raw/gradients/grad_0006.png,27026,9010
Raw/gradients/grad_0862.png,41333,15167
Raw/gradients/grad_0069.png,46345,9897
Raw/gradients/grad_0009.png,14334,33143
Raw/gradients/grad_0466.png,24458,3961
Raw/gradients/grad_0632.png,41794,43696
Raw/gradients/grad_0956.png,40404,59818
Raw/gradients/grad_0494.png,43206,31972
Raw/gradients/grad_0016.png,433,34879
Raw/gradients/grad_0564.png,26957,776
Raw/gradients/grad_0017.png,34695,47329
Raw/gradients/grad_0281.png,35110,18788
Raw/gradients/grad_0017.png,32913,53291
Raw/gradients/grad_0714.png,44173,28218
Raw/gradients/grad_0825.png,59622,11748
Raw/gradients/grad_0109.png,6312,34366
Raw/gradients/grad_0152.png,15792,12578
Raw/gradients/grad_0634.png,34501,16542
Raw/gradients/grad_0834.png,23228,17519
Raw/gradients/grad_0814.png,26011,5178
Raw/gradients/grad_0382.png,26609,30080
Raw/gradients/grad_0578.png,15938,45694
Raw/gradients/grad_0231.png,19659,44829
Raw/gradients/grad_0847.png,55565,5283
Raw/gradients/grad_0669.png,56244,42591
Raw/gradients/grad_0777.png,2076,6127
Raw/gradients/grad_0415.png,24855,24718
Raw/gradients/grad_0565.png,31195,3677
Raw/gradients/grad_0652.png,619,46061
Raw/gradients/grad_0175.png,5418,32758
Raw/gradients/grad_0865.png,28436,42264
Raw/gradients/grad_0803.png,21710,37083
Raw/gradients/grad_0878.png,6249,58641
Raw/gradients/grad_0540.png,2788,15057
Raw/gradients/grad_0216.png,59065,56892
Raw/gradients/grad_0708.png,58166,37144
Raw/gradients/grad_0486.png,17766,3051
Raw/gradients/grad_0946.png,4872,44854
Raw/gradients/grad_0947.png,18374,58937
Raw/gradients/grad_0556.png,36930,43129
Raw/gradients/grad_0033.png,11754,55733
Raw/gradients/grad_0322.png,1026,13576
Raw/gradients/grad_0601.png,9449,49299
Raw/gradients/grad_0840.png,46708,53798
Raw/gradients/grad_0407.png,5042,19613
Raw/gradients/grad_0166.png,36959,15759
Raw/gradients/grad_0580.png,54699,55669
Raw/gradients/grad_0398.png,44370,58754
Raw/gradients/grad_0553.png,21740,25155
Raw/gradients/grad_0773.png,48479,9171
Raw/gradients/grad_0809.png,45174,47458
Raw/gradients/grad_0080.png,32819,48854
Raw/gradients/grad_0997.png,22666,3519
Raw/gradients/grad_0100.png,28645,15213
Raw/gradients/grad_0858.png,4981,22321
Raw/gradients/grad_0619.png,50397,40230
Raw/gradients/grad_0977.png,39033,25998
Raw/gradients/grad_0992.png,50695,21389
Raw/gradients/grad_0030.png,41557,17912
Raw/gradients/grad_0802.png,29527,32152
Raw/gradients/grad_0233.png,23318,36243
Raw/gradients/grad_0963.png,24603,28301
Raw/gradients/grad_0190.png,44544,38395
Raw/gradients/grad_0676.png,24908,5616
Raw/gradients/grad_0790.png,40541,19357
Raw/gradients/grad_0817.png,16151,46734
Raw/gradients/grad_0075.png,5376,17561
Raw/gradients/grad_0157.png,24903,46640
Raw/gradients/grad_0802.png,41543,10110
Raw/gradients/grad_0757.png,25534,20753
Raw/gradients/grad_0369.png,6982,5997
Raw/gradients/grad_0005.png,20202,29146
Raw/gradients/grad_0368.png,49895,17679
Raw/gradients/grad_0104.png,8683,5721
Raw/gradients/grad_0191.png,28244,29415
Raw/gradients/grad_0570.png,36355,33583
Raw/gradients/grad_0417.png,6769,1721
Raw/gradients/grad_0091.png,23194,36321
Raw/gradients/grad_0095.png,39120,39193
Raw/gradients/grad_0803.png,21261,56604
Raw/gradients/grad_0394.png,808,19126
Raw/gradients/grad_0423.png,25414,51063
Raw/gradients/grad_0086.png,47503,59056
Raw/gradients/grad_0572.png,59323,15908
Raw/gradients/grad_0585.png,34151,11113
Raw/gradients/grad_0701.png,24951,11108
Raw/gradients/grad_0142.png,17623,19734
Raw/gradients/grad_0274.png,32317,9563
Raw/gradients/grad_0064.png,10958,28486
Raw/gradients/grad_0282.png,27597,19644
Raw/gradients/grad_0495.png,51292,5041
Raw/gradients/grad_0369.png,16495,16160
Raw/gradients/grad_0738.png,40962,32492
Raw/gradients/grad_0608.png,40414,12815
Raw/gradients/grad_0468.png,7010,8879
Raw/gradients/grad_0311.png,443,25932
Raw/gradients/grad_0340.png,55155,40644
Raw/gradients/grad_0389.png,52695,56505
Raw/gradients/grad_0337.png,28850,21937
Raw/gradients/grad_0440.png,53443,53971
Raw/gradients/grad_0880.png,42666,38954
Raw/gradients/grad_0139.png,19689,21015
Raw/gradients/grad_0617.png,45566,13163
Raw/gradients/grad_0490.png,20590,11641
Raw/gradients/grad_0987.png,26099,20915
Raw/gradients/grad_0298.png,48160,45544
Raw/gradients/grad_0648.png,32178,37740
Raw/gradients/grad_0800.png,15887,21357
Raw/gradients/grad_0385.png,18369,53509
Raw/gradients/grad_0804.png,25751,23921
Raw/gradients/grad_0116.png,36952,13094
Raw/gradients/grad_0606.png,35758,11791
Raw/gradients/grad_0698.png,50306,36051
Raw/gradients/grad_0027.png,47658,30252
Raw/gradients/grad_0965.png,46423,13739
Raw/gradients/grad_0448.png,52277,19092
Raw/gradients/grad_0851.png,45405,4532
Raw/gradients/grad_0838.png,55560,52144
Raw/gradients/grad_0814.png,26813,44104
Raw/gradients/grad_0511.png,9121,41506
Raw/gradients/grad_0310.png,15861,16559
Raw/gradients/grad_0674.png,10101,46873
Raw/gradients/grad_0433.png,51712,24706
Raw/gradients/grad_0075.png,29430,39186
Raw/gradients/grad_0490.png,38157,26267
Raw/gradients/grad_0547.png,33201,56992
Raw/gradients/grad_0708.png,27413,35628
Raw/gradients/grad_0037.png,51820,23562
Raw/gradients/grad_0718.png,58687,53234
Raw/gradients/grad_0549.png,38916,41823
Raw/gradients/grad_0936.png,5569,7167
Raw/gradients/grad_0787.png,16268,43096
Raw/gradients/grad_0680.png,23265,10901
Raw/gradients/grad_0662.png,40152,2903
Raw/gradients/grad_0576.png,42272,44398
Raw/gradients/grad_0662.png,26189,49327
Raw/gradients/grad_0339.png,52181,28210
Raw/gradients/grad_0108.png,691,6462
Raw/gradients/grad_0264.png,14549,33467
Raw/gradients/grad_0764.png,33999,36568
Raw/gradients/grad_0594.png,45066,37698
Raw/gradients/grad_0226.png,29214,24518
Raw/gradients/grad_0400.png,30347,50616
Raw/gradients/grad_0695.png,38573,45248
Raw/gradients/grad_0512.png,9879,22607
Raw/gradients/grad_0025.png,31638,6851
Raw/gradients/grad_0302.png,27261,5626
Raw/gradients/grad_0118.png,54481,47851
Raw/gradients/grad_0145.png,22828,20440
Raw/gradients/grad_0351.png,29840,51397
Raw/gradients/grad_0211.png,34151,31649
Raw/gradients/grad_0356.png,31205,6397
Raw/gradients/grad_0448.png,47316,45663
Raw/gradients/grad_0463.png,20900,4402
Raw/gradients/grad_0307.png,2928,53096
Raw/gradients/grad_0727.png,7542,1480
Raw/gradients/grad_0869.png,22483,42465
Raw/gradients/grad_0111.png,44377,52432
Raw/gradients/grad_0168.png,48528,15985
Raw/gradients/grad_0528.png,11432,36169
Raw/gradients/grad_0163.png,21691,36690
Raw/gradients/grad_0436.png,30281,15194
Raw/gradients/grad_0816.png,26545,41271
Raw/gradients/grad_0188.png,12215,41974
Raw/gradients/grad_0673.png,28320,25924
Raw/gradients/grad_0029.png,48325,40246
Raw/gradients/grad_0904.png,12931,29463
Raw/gradients/grad_0606.png,28151,25482
Raw/gradients/grad_0004.png,46185,14076
Raw/gradients/grad_0210.png,18241,49304
Raw/gradients/grad_0720.png,53000,52167
Raw/gradients/grad_0064.png,37837,6668
Raw/gradients/grad_0818.png,57146,35185
Raw/gradients/grad_0191.png,23972,21363
Raw/gradients/grad_0201.png,29986,7468
Raw/gradients/grad_0268.png,43955,56533
Raw/gradients/grad_0501.png,34584,41884
Raw/gradients/grad_0320.png,39123,25469
Raw/gradients/grad_0625.png,25725,38469
Raw/gradients/grad_0116.png,22801,23067
Raw/gradients/grad_0865.png,30006,40459
Raw/gradients/grad_0176.png,53329,44144
Raw/gradients/grad_0722.png,52468,19493
Raw/gradients/grad_0940.png,40270,38677
Raw/gradients/grad_0086.png,44047,8778
Raw/gradients/grad_0320.png,7724,15635
Raw/gradients/grad_0312.png,7664,11996
Raw/gradients/grad_0382.png,45445,9264
Raw/gradients/grad_0523.png,25458,27409
Raw/gradients/grad_0610.png,9035,37670
Raw/gradients/grad_0392.png,27724,12173
Raw/gradients/grad_0498.png,41648,35217
Raw/gradients/grad_0710.png,42287,11353
Raw/gradients/grad_0568.png,10935,32089
Raw/gradients/grad_0295.png,9194,12261
Raw/gradients/grad_0322.png,55180,29556
Raw/gradients/grad_0634.png,3513,56722
Raw/gradients/grad_0367.png,628,31759
Raw/gradients/grad_0139.png,12787,53425
Raw/gradients/grad_0393.png,36803,33124
Raw/gradients/grad_0668.png,32438,26813
Raw/gradients/grad_0701.png,32225,27238
Raw/gradients/grad_0727.png,55043,29088
Raw/gradients/grad_0500.png,10961,5417
Raw/gradients/grad_0578.png,2022,52158
Raw/gradients/grad_0779.png,14452,19142
Raw/gradients/grad_0033.png,18012,14735
Raw/gradients/grad_0550.png,18918,11023
Raw/gradients/grad_0799.png,29971,37070
Raw/gradients/grad_0760.png,50629,50195
Raw/gradients/grad_0507.png,36026,33476
Raw/gradients/grad_0115.png,37533,7484
Raw/gradients/grad_0274.png,50797,35593
Raw/gradients/grad_0843.png,24042,35523
Raw/gradients/grad_0842.png,49596,2726
Raw/gradients/grad_0778.png,47119,28925
Raw/gradients/grad_0559.png,14322,27862
Raw/gradients/grad_0104.png,48233,54399
Raw/gradients/grad_0669.png,49240,16222
Raw/gradients/grad_0304.png,57331,2112
Raw/gradients/grad_0460.png,17223,22844
Raw/gradients/grad_0882.png,53525,5700
Raw/gradients/grad_0449.png,56707,7693
Raw/gradients/grad_0794.png,53207,15528
Raw/gradients/grad_0214.png,53130,48340
Raw/gradients/grad_0602.png,45163,22978
Raw/gradients/grad_0881.png,46579,39994
Raw/gradients/grad_0647.png,28060,10877
Raw/gradients/grad_0630.png,9124,51435
Raw/gradients/grad_0211.png,53315,13562
Raw/gradients/grad_0824.png,3890,37360
Raw/gradients/grad_0359.png,34883,18421
Raw/gradients/grad_0611.png,35308,11034
Raw/gradients/grad_0331.png,46140,19178
Raw/gradients/grad_0296.png,37534,17520
Raw/gradients/grad_0975.png,56230,33712
Raw/gradients/grad_0921.png,44518,53423
Raw/gradients/grad_0097.png,8885,49158
Raw/gradients/grad_0804.png,26974,3885
Raw/gradients/grad_0283.png,56822,42984
Raw/gradients/grad_0129.png,45968,56759
Raw/gradients/grad_0135.png,16362,9584
Raw/gradients/grad_0728.png,21108,54295
Raw/gradients/grad_0253.png,49903,55283
Raw/gradients/grad_0692.png,25736,32077
Raw/gradients/grad_0145.png,37842,41445
Raw/gradients/grad_0275.png,41144,27146
Raw/gradients/grad_0384.png,29621,4949
Raw/gradients/grad_0648.png,52074,57679
Raw/gradients/grad_0787.png,6101,26401
Raw/gradients/grad_0527.png,49139,18233
Raw/gradients/grad_0711.png,57495,24187
Raw/gradients/grad_0465.png,31984,21449
Raw/gradients/grad_0595.png,162,56944
Raw/gradients/grad_0792.png,55519,48019
Raw/gradients/grad_0095.png,47902,30044
Raw/gradients/grad_0650.png,43525,45697
Raw/gradients/grad_0366.png,55712,4150
Raw/gradients/grad_0814.png,35024,26064
Raw/gradients/grad_0223.png,28157,54057
Raw/gradients/grad_0216.png,32421,17598
Raw/gradients/grad_0330.png,54286,18585
Raw/gradients/grad_0345.png,35868,37875
Raw/gradients/grad_0133.png,37102,55864
Raw/gradients/grad_0496.png,51662,22527
Raw/gradients/grad_0915.png,44731,49955
Raw/gradients/grad_0049.png,3010,6525
Raw/gradients/grad_0641.png,51372,54834
Raw/gradients/grad_0470.png,1067,8142
Raw/gradients/grad_0951.png,56207,10353
Raw/gradients/grad_0451.png,29918,44
Raw/gradients/grad_0981.png,28036,13259
Raw/gradients/grad_0705.png,59598,8645
Raw/gradients/grad_0903.png,42598,19783
Raw/gradients/grad_0162.png,57306,57448
Raw/gradients/grad_0280.png,6117,42899
Raw/gradients/grad_0369.png,16409,5401
Raw/gradients/grad_0380.png,43549,59231
Raw/gradients/grad_0664.png,10847,3393
Raw/gradients/grad_0405.png,40999,20021
Raw/gradients/grad_0743.png,45838,49494
Raw/gradients/grad_0239.png,28130,42957
Raw/gradients/grad_0093.png,46117,6237
Raw/gradients/grad_0001.png,13986,31248
Raw/gradients/grad_0079.png,8696,38907
Raw/gradients/grad_0231.png,34042,44563
Raw/gradients/grad_0455.png,608,528
Raw/gradients/grad_0712.png,22516,53550
Raw/gradients/grad_0123.png,56383,27676
Raw/gradients/grad_0710.png,8662,31306
Raw/gradients/grad_0072.png,15004,25104
Raw/gradients/grad_0091.png,47891,52819
Raw/gradients/grad_0104.png,6763,20535
Raw/gradients/grad_0376.png,57736,19611
Raw/gradients/grad_0140.png,25082,50689
Raw/gradients/grad_0832.png,49358,57311
Raw/gradients/grad_0136.png,42046,44376
Raw/gradients/grad_0146.png,4483,34767
Raw/gradients/grad_0576.png,555,39997
Raw/gradients/grad_0665.png,10755,28842
Raw/gradients/grad_0359.png,47345,13962
Raw/gradients/grad_0643.png,49038,9920
Raw/gradients/grad_0941.png,26981,40375
Raw/gradients/grad_0703.png,28992,56358
Raw/gradients/grad_0222.png,5681,58759
Raw/gradients/grad_0102.png,9175,49312
Raw/gradients/grad_0126.png,38638,47841
Raw/gradients/grad_0393.png,23038,28140
Raw/gradients/grad_0322.png,51844,9163
Raw/gradients/grad_0253.png,18151,42245
Raw/gradients/grad_0086.png,16263,36267
Raw/gradients/grad_0615.png,39322,47263
Raw/gradients/grad_0622.png,18672,51050
Raw/gradients/grad_0963.png,45251,1757
Raw/gradients/grad_0868.png,55513,43149
Raw/gradients/grad_0896.png,19768,13464
Raw/gradients/grad_0530.png,39775,33392
Raw/gradients/grad_0193.png,49010,25673
Raw/gradients/grad_0302.png,42347,3576
Raw/gradients/grad_0802.png,58845,52021
Raw/gradients/grad_0977.png,15685,32432
Raw/gradients/grad_0395.png,7388,15799
Raw/gradients/grad_0511.png,41817,38923
Raw/gradients/grad_0072.png,34621,58243
Raw/gradients/grad_0012.png,23664,20740
Raw/gradients/grad_0135.png,25351,56414
Raw/gradients/grad_0859.png,37249,27581
Raw/gradients/grad_0374.png,35806,44757
Raw/gradients/grad_0176.png,49986,30868
Raw/gradients/grad_0977.png,50486,4783
Raw/gradients/grad_0017.png,38493,4425
Raw/gradients/grad_0014.png,17182,14138
Raw/gradients/grad_0040.png,3962,51726
Raw/gradients/grad_0407.png,33201,18775
Raw/gradients/grad_0643.png,46702,32836
Raw/gradients/grad_0785.png,27225,27759
Raw/gradients/grad_0718.png,26363,5401
Raw/gradients/grad_0655.png,35164,35235
Raw/gradients/grad_0630.png,10006,18184
Raw/gradients/grad_0085.png,20310,5178
Raw/gradients/grad_0523.png,13316,52957
Raw/gradients/grad_0159.png,35152,21413
Raw/gradients/grad_0400.png,38432,41569
Raw/gradients/grad_0781.png,54691,42587
Raw/gradients/grad_0697.png,42149,4332
Raw/gradients/grad_0317.png,45788,28671
Raw/gradients/grad_0747.png,55474,15639
Raw/gradients/grad_0059.png,16022,5650
Raw/gradients/grad_0946.png,28474,7601
Raw/gradients/grad_0464.png,40127,39900
Raw/gradients/grad_0056.png,20269,43652
Raw/gradients/grad_0759.png,43126,48539
Raw/gradients/grad_0179.png,7827,830
Raw/gradients/grad_0724.png,8992,45973
Raw/gradients/grad_0011.png,10736,32532
Raw/gradients/grad_0975.png,22721,34275
Raw/gradients/grad_0529.png,51313,53903
Raw/gradients/grad_0738.png,16990,10942
Raw/gradients/grad_0380.png,8318,49137
Raw/gradients/grad_0799.png,57243,17613
Raw/gradients/grad_0750.png,58092,7736
Raw/gradients/grad_0789.png,58975,1923
Raw/gradients/grad_0343.png,52894,28136
Raw/gradients/grad_0278.png,34331,4185
Raw/gradients/grad_0269.png,46682,37791
Raw/gradients/grad_0642.png,5050,32515
Raw/gradients/grad_0466.png,33474,23601
Raw/gradients/grad_0056.png,32742,56319
Raw/gradients/grad_0580.png,10936,24096
Raw/gradients/grad_0161.png,16719,50680
Raw/gradients/grad_0105.png,58606,37611
Raw/gradients/grad_0690.png,47368,7558
Raw/gradients/grad_0233.png,48547,33346
Raw/gradients/grad_0002.png,2886,56275
Raw/gradients/grad_0883.png,805,16026
Raw/gradients/grad_0047.png,30917,23853
Raw/gradients/grad_0392.png,9835,11728
Raw/gradients/grad_0953.png,56196,2317
Raw/gradients/grad_0566.png,52632,59896
Raw/gradients/grad_0731.png,48540,42972
Raw/gradients/grad_0429.png,14713,21089
Raw/gradients/grad_0254.png,27279,47204
Raw/gradients/grad_0327.png,17777,54132
Raw/gradients/grad_0079.png,37456,24432
Raw/gradients/grad_0122.png,32901,44127
Raw/gradients/grad_0923.png,3451,11753
Raw/gradients/grad_0228.png,52713,33801
Raw/gradients/grad_0047.png,26275,4517
Raw/gradients/grad_0898.png,30480,56756
Raw/gradients/grad_0289.png,50693,55367
Raw/gradients/grad_0318.png,21449,5661
Raw/gradients/grad_0566.png,29933,522
Raw/gradients/grad_0377.png,13151,19109
Raw/gradients/grad_0577.png,51413,19917
Raw/gradients/grad_0757.png,40810,15897
Raw/gradients/grad_0475.png,24135,38777
Raw/gradients/grad_0995.png,32332,50633
Raw/gradients/grad_0794.png,12807,48002
Raw/gradients/grad_0922.png,35819,49838
Raw/gradients/grad_0815.png,16064,9867
Raw/gradients/grad_0006.png,26872,1566
Raw/gradients/grad_0238.png,35490,22703
Raw/gradients/grad_0651.png,55022,45446
Raw/gradients/grad_0898.png,628,21955
Raw/gradients/grad_0001.png,49737,43077
Raw/gradients/grad_0385.png,55640,48370
Raw/gradients/grad_0744.png,20153,6812
Raw/gradients/grad_0210.png,34721,15608
Raw/gradients/grad_0429.png,32245,3925
Raw/gradients/grad_0995.png,9330,46638
Raw/gradients/grad_0286.png,6096,2877
Raw/gradients/grad_0943.png,15169,58804
Raw/gradients/grad_0865.png,34062,27070
Raw/gradients/grad_0717.png,58692,24411
Raw/gradients/grad_0469.png,49014,5564
Raw/gradients/grad_0594.png,6263,33123
Raw/gradients/grad_0136.png,41760,53737
Raw/gradients/grad_0403.png,4904,38790
Raw/gradients/grad_0581.png,4081,28507
Raw/gradients/grad_0678.png,8566,15517
Raw/gradients/grad_0298.png,17104,55765
Raw/gradients/grad_0322.png,52482,25752
Raw/gradients/grad_0717.png,54519,48192
Raw/gradients/grad_0334.png,20844,29671
Raw/gradients/grad_0278.png,15309,4894
Raw/gradients/grad_0966.png,13284,8920
Raw/gradients/grad_0798.png,50472,38319
Raw/gradients/grad_0111.png,10184,6924
Raw/gradients/grad_0168.png,29462,30543
Raw/gradients/grad_0321.png,26641,7912
Raw/gradients/grad_0548.png,23480,50484
Raw/gradients/grad_0212.png,29616,20205
Raw/gradients/grad_0474.png,17367,55868
Raw/gradients/grad_0122.png,5925,10329
Raw/gradients/grad_0826.png,44961,19937
Raw/gradients/grad_0846.png,46183,45670
Raw/gradients/grad_0617.png,2643,14091
Raw/gradients/grad_0855.png,56136,21482
Raw/gradients/grad_0151.png,5977,46606
Raw/gradients/grad_0254.png,23313,25968
Raw/gradients/grad_0525.png,3208,44379
Raw/gradients/grad_0306.png,17050,53745
Raw/gradients/grad_0178.png,2036,26502
Raw/gradients/grad_0875.png,29635,36434
Raw/gradients/grad_0766.png,36052,16374
Raw/gradients/grad_0096.png,30280,6678
Raw/gradients/grad_0823.png,52023,9161
Raw/gradients/grad_0124.png,783,4041
Raw/gradients/grad_0850.png,51180,14567
Raw/gradients/grad_0133.png,12984,53980
Raw/gradients/grad_0410.png,24395,44976
Raw/gradients/grad_0645.png,42250,5507
Raw/gradients/grad_0596.png,38411,16962
Raw/gradients/grad_0939.png,53264,4914
Raw/gradients/grad_0022.png,4225,12959
Raw/gradients/grad_0924.png,42335,29060
Raw/gradients/grad_0828.png,8440,6027
Raw/gradients/grad_0926.png,55527,54352
Raw/gradients/grad_0828.png,21728,8029
Raw/gradients/grad_0043.png,30211,3318
Raw/gradients/grad_0172.png,37610,28387
Raw/gradients/grad_0841.png,47476,25886
Raw/gradients/grad_0508.png,1932,25082
Raw/gradients/grad_0699.png,27961,11325
Raw/gradients/grad_0362.png,14071,59526
Raw/gradients/grad_0191.png,18021,18340
Raw/gradients/grad_0456.png,57896,9740
Raw/gradients/grad_0035.png,40246,40578
Raw/gradients/grad_0631.png,16107,42420
Raw/gradients/grad_0302.png,32695,27000
Raw/gradients/grad_0903.png,36089,31393
Raw/gradients/grad_0062.png,5748,18335
Raw/gradients/grad_0392.png,8993,27474
Raw/gradients/grad_0204.png,42116,57976
Raw/gradients/grad_0816.png,34459,16328
Raw/gradients/grad_0645.png,52570,35629
Raw/gradients/grad_0813.png,1279,25067
Raw/gradients/grad_0800.png,46751,23534
Raw/gradients/grad_0491.png,35685,51212
Raw/gradients/grad_0496.png,22546,59813
Raw/gradients/grad_0579.png,32924,21076
Raw/gradients/grad_0397.png,17723,11784
Raw/gradients/grad_0026.png,20897,39132
Raw/gradients/grad_0224.png,1920,58704
Raw/gradients/grad_0830.png,51022,18411
Raw/gradients/grad_0059.png,52995,30912
Raw/gradients/grad_0542.png,23424,50255
Raw/gradients/grad_0598.png,15254,10461
Raw/gradients/grad_0102.png,16243,43048
Raw/gradients/grad_0246.png,17467,34975
Raw/gradients/grad_0835.png,51854,48303
Raw/gradients/grad_0057.png,50072,14379
Raw/gradients/grad_0589.png,55476,52257
Raw/gradients/grad_0397.png,23252,54999
Raw/gradients/grad_0865.png,11384,11540
Raw/gradients/grad_0242.png,38831,20840
Raw/gradients/grad_0825.png,48372,45719
Raw/gradients/grad_0367.png,59898,38768
Raw/gradients/grad_0028.png,46101,45911
Raw/gradients/grad_0360.png,37201,36936
Raw/gradients/grad_0145.png,36903,12336
Raw/gradients/grad_0856.png,53110,57778
Raw/gradients/grad_0993.png,32258,35528
Raw/gradients/grad_0316.png,11505,32141
Raw/gradients/grad_0038.png,5915,3681
Raw/gradients/grad_0238.png,39430,14339
Raw/gradients/grad_0020.png,34501,31325
Raw/gradients/grad_0000.png,21740,40247
Raw/gradients/grad_0206.png,52851,8551
Raw/gradients/grad_0348.png,46985,11630
Raw/gradients/grad_0940.png,52587,55331
Raw/gradients/grad_0889.png,21206,3903
Raw/gradients/grad_0022.png,9680,38444
Raw/gradients/grad_0721.png,9283,50748
Raw/gradients/grad_0113.png,55474,34491
Raw/gradients/grad_0881.png,23913,4753
Raw/gradients/grad_0382.png,46172,43393
Raw/gradients/grad_0405.png,38405,6621
Raw/gradients/grad_0344.png,19776,21142
Raw/gradients/grad_0139.png,10322,47995
Raw/gradients/grad_0971.png,28630,51894
Raw/gradients/grad_0654.png,31929,42544
Raw/gradients/grad_0324.png,11416,46345
Raw/gradients/grad_0991.png,36829,45453
Raw/gradients/grad_0910.png,40220,51576
Raw/gradients/grad_0365.png,14630,43616
Raw/gradients/grad_0603.png,53376,11491
Raw/gradients/grad_0387.png,20107,48103
Raw/gradients/grad_0705.png,19301,8345
Raw/gradients/grad_0181.png,47764,117
Raw/gradients/grad_0971.png,46006,37541
Raw/gradients/grad_0400.png,55755,50517
Raw/gradients/grad_0988.png,37190,2122
Raw/gradients/grad_0186.png,39478,20854
Raw/gradients/grad_0943.png,53005,40067
Raw/gradients/grad_0226.png,41919,37063
Raw/gradients/grad_0106.png,32517,9217
Raw/gradients/grad_0339.png,48846,5099
Raw/gradients/grad_0243.png,22728,20939
Raw/gradients/grad_0171.png,41693,58020
Raw/gradients/grad_0986.png,5814,53848
Raw/gradients/grad_0725.png,43910,41884
Raw/gradients/grad_0746.png,58107,22003
Raw/gradients/grad_0457.png,746,17380
Raw/gradients/grad_0214.png,16353,45427
Raw/gradients/grad_0069.png,22969,16820
Raw/gradients/grad_0805.png,7080,47213
Raw/gradients/grad_0001.png,3155,25292
Raw/gradients/grad_0448.png,48010,27502
Raw/gradients/grad_0992.png,10901,57969
Raw/gradients/grad_0423.png,32314,57787
Raw/gradients/grad_0387.png,23018,35784
Raw/gradients/grad_0384.png,6647,54316
Raw/gradients/grad_0490.png,51690,56626
Raw/gradients/grad_0591.png,42661,49692
Raw/gradients/grad_0703.png,14783,10659
Raw/gradients/grad_0462.png,4830,52376
Raw/gradients/grad_0866.png,2189,19327
Raw/gradients/grad_0020.png,20887,17113
Raw/gradients/grad_0974.png,6863,4862
Raw/gradients/grad_0350.png,11148,58191
Raw/gradients/grad_0384.png,10545,47971
Raw/gradients/grad_0076.png,35851,58859
Raw/gradients/grad_0095.png,22147,38930
Raw/gradients/grad_0628.png,58538,31636
Raw/gradients/grad_0721.png,2031,28267
Raw/gradients/grad_0965.png,42836,10813
Raw/gradients/grad_0621.png,58310,28455
Raw/gradients/grad_0160.png,3509,6636
Raw/gradients/grad_0339.png,13470,12450
Raw/gradients/grad_0419.png,45691,36314
Raw/gradients/grad_0739.png,47839,35397
Raw/gradients/grad_0271.png,43292,18449
Raw/gradients/grad_0304.png,15567,6285
Raw/gradients/grad_0050.png,25749,37471
Raw/gradients/grad_0562.png,55040,32174
Raw/gradients/grad_0157.png,3572,23647
Raw/gradients/grad_0003.png,28023,5742
Raw/gradients/grad_0301.png,53994,43386
Raw/gradients/grad_0640.png,39335,31478
Raw/gradients/grad_0204.png,6356,1686
Raw/gradients/grad_0211.png,11195,41824
Raw/gradients/grad_0298.png,5369,31035
Raw/gradients/grad_0864.png,7569,20208
Raw/gradients/grad_0803.png,26048,30863
Raw/gradients/grad_0500.png,58646,43321
Raw/gradients/grad_0271.png,5972,42065
Raw/gradients/grad_0557.png,25396,12116
Raw/gradients/grad_0379.png,58031,24998
Raw/gradients/grad_0378.png,12227,29214
Raw/gradients/grad_0045.png,17255,28818
Raw/gradients/grad_0476.png,17262,14827
Raw/gradients/grad_0857.png,17600,36978
Raw/gradients/grad_0063.png,9904,49298
Raw/gradients/grad_0713.png,43743,6337
Raw/gradients/grad_0087.png,43787,22530
